date,open1,high1,low1,close1,preclose1,open2,high2,low2,close2,preclose2,open3,high3,low3,close3,preclose3,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2013-11-6,2149.39,2166.171,2138.78,2139.607,2157.24,2149.39,2166.171,2138.78,2139.607,2157.24,2149.39,2166.171,2138.78,2139.607,2157.24,10048734464,86547132416,0.004256,1,-0.81739,,,,,0
2013-11-7,2136.627,2141.6,2119.186,2129.4,2139.607,2136.627,2141.6,2119.186,2129.4,2139.607,2136.627,2141.6,2119.186,2129.4,2139.607,8184261120,70177472512,0.003467,1,-0.477052,,,,,0
2013-11-8,2120.923,2128.581,2103.51,2106.127,2129.4,2120.923,2128.581,2103.51,2106.127,2129.4,2120.923,2128.581,2103.51,2106.127,2129.4,8309686016,70325215232,0.003519,1,-1.092935,,,,,0
2013-11-11,2103.299,2117.28,2093.626,2109.471,2106.127,2103.299,2117.28,2093.626,2109.471,2106.127,2103.299,2117.28,2093.626,2109.471,2106.127,6967830016,59934058752,0.002951,1,0.158775,,,,,0
2013-11-12,2110.724,2127.938,2108.396,2126.772,2109.471,2110.724,2127.938,2108.396,2126.772,2109.471,2110.724,2127.938,2108.396,2126.772,2109.471,7944673024,67951266304,0.003364,1,0.820159,,,,,0
2013-11-13,2117.886,2117.912,2086.006,2087.941,2126.772,2117.886,2117.912,2086.006,2087.941,2126.772,2117.886,2117.912,2086.006,2087.941,2126.772,8825709312,73376067584,0.003737,1,-1.825821,,,,,0
2013-11-14,2087.119,2102.38,2078.988,2100.506,2087.941,2087.119,2102.38,2078.988,2100.506,2087.941,2087.119,2102.38,2078.988,2100.506,2087.941,8379937280,72089882624,0.003549,1,0.601798,,,,,0
2013-11-15,2100.9,2153.213,2100.786,2135.827,2100.506,2100.9,2153.213,2100.786,2135.827,2100.506,2100.9,2153.213,2100.786,2135.827,2100.506,12589452032,1.13E+11,0.005331,1,1.681538,,,,,0
2013-11-18,2147.373,2198.316,2143.768,2197.219,2135.827,2147.373,2198.316,2143.768,2197.219,2135.827,2147.373,2198.316,2143.768,2197.219,2135.827,15750271488,1.43E+11,0.006669,1,2.874394,,,,,0
2013-11-19,2198.318,2203.297,2186.114,2193.125,2197.219,2198.318,2203.297,2186.114,2193.125,2197.219,2198.318,2203.297,2186.114,2193.125,2197.219,12508230700,1.16E+11,0.005296,1,-0.186326,,,,,0
2013-11-20,2201.474,2207.105,2186.642,2206.613,2193.125,2201.474,2207.105,2186.642,2206.613,2193.125,2201.474,2207.105,2186.642,2206.613,2193.125,11896186112,1.05E+11,0.005039,1,0.615015,,,,,0
2013-11-21,2197.008,2206.531,2177.735,2205.766,2206.613,2197.008,2206.531,2177.735,2205.766,2206.613,2197.008,2206.531,2177.735,2205.766,2206.613,13724551680,1.20E+11,0.005813,1,-0.038381,,,,,0
2013-11-22,2206.471,2211.066,2188.767,2196.378,2205.766,2206.471,2211.066,2188.767,2196.378,2205.766,2206.471,2211.066,2188.767,2196.378,2205.766,11386645760,1.02E+11,0.004822,1,-0.42562,,,,,0
2013-11-25,2186.058,2209.148,2181.418,2186.115,2196.378,2186.058,2209.148,2181.418,2186.115,2196.378,2186.058,2209.148,2181.418,2186.115,2196.378,10828265500,96747311934,0.004584,1,-0.467267,,,,,0
2013-11-26,2184.332,2192.579,2176.177,2183.073,2186.115,2184.332,2192.579,2176.177,2183.073,2186.115,2184.332,2192.579,2176.177,2183.073,2186.115,10046083072,84536639488,0.004253,1,-0.139151,,,,,0
2013-11-27,2181.725,2207.617,2176.847,2201.07,2183.073,2181.725,2207.617,2176.847,2201.07,2183.073,2181.725,2207.617,2176.847,2201.07,2183.073,11538441216,1.02E+11,0.004885,1,0.824392,,,,,0
2013-11-28,2204.378,2234.387,2202.623,2219.372,2201.07,2204.378,2234.387,2202.623,2219.372,2201.07,2204.378,2234.387,2202.623,2219.372,2201.07,13445677824,1.20E+11,0.005692,1,0.831505,,,,,0
2013-11-29,2221.618,2224.944,2212.263,2220.504,2219.372,2221.618,2224.944,2212.263,2220.504,2219.372,2221.618,2224.944,2212.263,2220.504,2219.372,10695905280,97834024960,0.004528,1,0.050998,,,,,0
2013-12-2,2203.122,2231.921,2172.633,2207.371,2220.504,2203.122,2231.921,2172.633,2207.371,2220.504,2203.122,2231.921,2172.633,2207.371,2220.504,17428198912,1.52E+11,0.007378,1,-0.591434,,,,,0
2013-12-3,2196.824,2227.925,2193.251,2222.67,2207.371,2196.824,2227.925,2193.251,2222.67,2207.371,2196.824,2227.925,2193.251,2222.67,2207.371,11350640896,1.01E+11,0.004805,1,0.693079,,,,,0
2013-12-4,2219.965,2260.871,2215.916,2251.762,2222.67,2219.965,2260.871,2215.916,2251.762,2222.67,2219.965,2260.871,2215.916,2251.762,2222.67,15729294336,1.35E+11,0.006656,1,1.308878,,,,,0
2013-12-5,2252.723,2255.261,2239.144,2247.063,2251.762,2252.723,2255.261,2239.144,2247.063,2251.762,2252.723,2255.261,2239.144,2247.063,2251.762,12204841472,1.06E+11,0.005165,1,-0.20868,,,,,0
2013-12-6,2242.563,2248.147,2228.632,2237.108,2247.063,2242.563,2248.147,2228.632,2237.108,2247.063,2242.563,2248.147,2228.632,2237.108,2247.063,10370092800,92254760960,0.004384,1,-0.443026,,,,,0
2013-12-9,2241.793,2249.169,2231.734,2238.2,2237.108,2241.793,2249.169,2231.734,2238.2,2237.108,2241.793,2249.169,2231.734,2238.2,2237.108,9327363840,84432482304,0.003943,1,0.048815,,,,,0
2013-12-10,2239.864,2250.504,2231.68,2237.492,2238.2,2239.864,2250.504,2231.68,2237.492,2238.2,2239.864,2250.504,2231.68,2237.492,2238.2,10904313344,95556296704,0.00461,1,-0.031633,,,,,0
2013-12-11,2228.633,2228.633,2193.16,2204.166,2237.492,2228.633,2228.633,2193.16,2204.166,2237.492,2228.633,2228.633,2193.16,2204.166,2237.492,10947314944,94389297152,0.004628,1,-1.489432,,,,,0
2013-12-12,2199.317,2214.548,2194.901,2202.796,2204.166,2199.317,2214.548,2194.901,2202.796,2204.166,2199.317,2214.548,2194.901,2202.796,2204.166,8610867200,76003328000,0.00364,1,-0.06216,,,,,0
2013-12-13,2188.259,2204.637,2183.842,2196.075,2202.796,2188.259,2204.637,2183.842,2196.075,2202.796,2188.259,2204.637,2183.842,2196.075,2202.796,8510101248,72637501440,0.003597,1,-0.30511,,,,,0
2013-12-16,2197.234,2201.696,2159.987,2160.861,2196.075,2197.234,2201.696,2159.987,2160.861,2196.075,2197.234,2201.696,2159.987,2160.861,2196.075,10138759424,86422958080,0.004285,1,-1.603491,,,,,0
2013-12-17,2161.536,2165.543,2146.314,2151.079,2160.861,2161.536,2165.543,2146.314,2151.079,2160.861,2161.536,2165.543,2146.314,2151.079,2160.861,7857893632,66921600512,0.003321,1,-0.452689,,,,,0
2013-12-18,2150.412,2156.593,2142.624,2148.285,2151.079,2150.412,2156.593,2142.624,2148.285,2151.079,2150.412,2156.593,2142.624,2148.285,2151.079,6417358336,55420595200,0.002712,1,-0.129897,,,,,0
2013-12-19,2153.674,2159.142,2126.246,2127.792,2148.285,2153.674,2159.142,2126.246,2127.792,2148.285,2153.674,2159.142,2126.246,2127.792,2148.285,7312347904,61496944128,0.00309,1,-0.95392,,,,,0
2013-12-20,2128.374,2131.737,2082.855,2084.794,2127.792,2128.374,2131.737,2082.855,2084.794,2127.792,2128.374,2131.737,2082.855,2084.794,2127.792,8677521152,72198201344,0.003668,1,-2.020782,,,,,0
2013-12-23,2089.539,2099.522,2068.543,2089.707,2084.794,2089.539,2099.522,2068.543,2089.707,2084.794,2089.539,2099.522,2068.543,2089.707,2084.794,6814663680,58435623936,0.002879,1,0.235663,,,,,0
2013-12-24,2094.073,2111.805,2079.81,2092.905,2089.707,2094.073,2111.805,2079.81,2092.905,2089.707,2094.073,2111.805,2079.81,2092.905,2089.707,7025146624,61697067264,0.002968,1,0.153036,,,,,0
2013-12-25,2095.019,2107.232,2088.297,2106.354,2092.905,2095.019,2107.232,2088.297,2106.354,2092.905,2095.019,2107.232,2088.297,2106.354,2092.905,6513909504,58136846592,0.002752,1,0.642598,,,,,0
2013-12-26,2102.66,2102.66,2070.546,2073.099,2106.354,2102.66,2102.66,2070.546,2073.099,2106.354,2102.66,2102.66,2070.546,2073.099,2106.354,7854140928,66767122176,0.003318,1,-1.578789,,,,,0
2013-12-27,2074.592,2110.357,2069.59,2101.251,2073.099,2074.592,2110.357,2069.59,2101.251,2073.099,2074.592,2110.357,2069.59,2101.251,2073.099,7675682560,66394444800,0.003243,1,1.35796,,,,,0
2013-12-30,2108.883,2112.009,2095.063,2097.529,2101.251,2108.883,2112.009,2095.063,2097.529,2101.251,2108.883,2112.009,2095.063,2097.529,2101.251,7408505600,63038943232,0.003129,1,-0.177129,,,,,0
2013-12-31,2090.679,2120.274,2087.415,2115.978,2097.529,2090.679,2120.274,2087.415,2115.978,2097.529,2090.679,2120.274,2087.415,2115.978,2097.529,8047437568,71456280576,0.003395,1,0.879557,,,,,0
2014-1-2,2112.126,2113.11,2101.016,2109.387,2115.978,2112.126,2113.11,2101.016,2109.387,2115.978,2112.126,2113.11,2101.016,2109.387,2115.978,6848548608,61921354752,0.002888,1,-0.31149,,,,,0
2014-1-3,2101.542,2102.167,2075.899,2083.136,2109.387,2101.542,2102.167,2075.899,2083.136,2109.387,2101.542,2102.167,2075.899,2083.136,2109.387,8449724160,72372228096,0.003562,1,-1.244484,,,,,0
2014-1-6,2078.684,2078.684,2034.006,2045.709,2083.136,2078.684,2078.684,2034.006,2045.709,2083.136,2078.684,2078.684,2034.006,2045.709,2083.136,8958760704,72895393792,0.003777,1,-1.796666,,,,,0
2014-1-7,2034.224,2052.279,2029.246,2047.317,2045.709,2034.224,2052.279,2029.246,2047.317,2045.709,2034.224,2052.279,2029.246,2047.317,2045.709,6340293888,54638641664,0.002669,1,0.078605,,,,,0
2014-1-8,2047.256,2062.952,2037.11,2044.34,2047.317,2047.256,2062.952,2037.11,2044.34,2047.317,2047.256,2062.952,2037.11,2044.34,2047.317,7164736512,62941429760,0.003017,1,-0.145412,,,,,0
2014-1-9,2041.773,2057.196,2026.446,2027.622,2044.34,2041.773,2057.196,2026.446,2027.622,2044.34,2041.773,2057.196,2026.446,2027.622,2044.34,7594188288,67605664000,0.003197,1,-0.817771,,,,,0
2014-1-10,2023.535,2029.297,2008.007,2013.298,2027.622,2023.535,2029.297,2008.007,2013.298,2027.622,2023.535,2029.297,2008.007,2013.298,2027.622,7561612032,61044553216,0.003183,1,-0.706442,,,,,0
2014-1-13,2014.978,2027.181,2000.404,2009.564,2013.298,2014.978,2027.181,2000.404,2009.564,2013.298,2014.978,2027.181,2000.404,2009.564,2013.298,6654477568,55616750592,0.002801,1,-0.185467,,,,,0
2014-1-14,2007.156,2027.428,2001.135,2026.842,2009.564,2007.156,2027.428,2001.135,2026.842,2009.564,2007.156,2027.428,2001.135,2026.842,2009.564,7036661504,56687625216,0.002962,1,0.859792,,,,,0
2014-1-15,2024.228,2027.409,2010.204,2023.348,2026.842,2024.228,2027.409,2010.204,2023.348,2026.842,2024.228,2027.409,2010.204,2023.348,2026.842,6743622144,57740358144,0.002839,1,-0.172387,,,,,0
2014-1-16,2022.538,2034.707,2014.407,2023.701,2023.348,2022.538,2034.707,2014.407,2023.701,2023.348,2022.538,2034.707,2014.407,2023.701,2023.348,7275571968,62829760768,0.003063,1,0.017448,,,,,0
2014-1-17,2017.522,2017.868,2001.33,2004.949,2023.701,2017.522,2017.868,2001.33,2004.949,2023.701,2017.522,2017.868,2001.33,2004.949,2023.701,6730572032,57039564032,0.002833,1,-0.926623,,,,,0
2014-1-20,2001.894,2005.938,1984.824,1991.253,2004.949,2001.894,2005.938,1984.824,1991.253,2004.949,2001.894,2005.938,1984.824,1991.253,2004.949,5627124736,48298780928,0.002369,1,-0.683106,,,,,0
2014-1-21,1992.015,2014.152,1992.015,2008.313,1991.253,1992.015,2014.152,1992.015,2008.313,1991.253,1992.015,2014.152,1992.015,2008.313,1991.253,5984491264,52017917440,0.002519,1,0.856744,,,,,0
2014-1-22,2009.969,2052.339,2008.93,2051.749,2008.313,2009.969,2052.339,2008.93,2051.749,2008.313,2009.969,2052.339,2008.93,2051.749,2008.313,9889285632,84126658560,0.004163,1,2.162812,,,,,0
2014-1-23,2048.331,2052.528,2039.052,2042.18,2051.749,2048.331,2052.528,2039.052,2042.18,2051.749,2048.331,2052.528,2039.052,2042.18,2051.749,8421058560,76083326976,0.003545,1,-0.466381,,,,,0
2014-1-24,2037.667,2060.986,2034.453,2054.392,2042.18,2037.667,2060.986,2034.453,2054.392,2042.18,2037.667,2060.986,2034.453,2054.392,2042.18,9294792192,82346176512,0.003912,1,0.59799,,,,,0
2014-1-27,2044.272,2044.846,2029.626,2033.3,2054.392,2044.272,2044.846,2029.626,2033.3,2054.392,2044.272,2044.846,2029.626,2033.3,2054.392,8881542656,81914220544,0.003734,1,-1.02668,,,,,0
2014-1-28,2036.402,2047.129,2026.987,2038.513,2033.3,2036.402,2047.129,2026.987,2038.513,2033.3,2036.402,2047.129,2026.987,2038.513,2033.3,7252904192,65751604480,0.003048,1,0.256376,,,,,0
2014-1-29,2042.176,2051.583,2039.771,2049.914,2038.513,2042.176,2051.583,2039.771,2049.914,2038.513,2042.176,2051.583,2039.771,2049.914,2038.513,7386546176,67694123520,0.003104,1,0.559286,,,,,0
2014-1-30,2045.931,2045.931,2031.466,2033.083,2049.914,2045.931,2045.931,2031.466,2033.083,2049.914,2045.931,2045.931,2031.466,2033.083,2049.914,6261518336,58264498432,0.002629,1,-0.821061,,,,,0
2014-2-7,2022.323,2044.73,2014.698,2044.497,2033.083,2022.323,2044.73,2014.698,2044.497,2033.083,2022.323,2044.73,2014.698,2044.497,2033.083,7359875584,67829921792,0.003089,1,0.561411,,,,,0
2014-2-10,2049.984,2087.975,2049.984,2086.067,2044.497,2049.984,2087.975,2049.984,2086.067,2044.497,2049.984,2087.975,2049.984,2086.067,2044.497,12433183232,1.13E+11,0.005219,1,2.03326,,,,,0
2014-2-11,2086.177,2111.061,2082.522,2103.671,2086.067,2086.177,2111.061,2082.522,2103.671,2086.067,2086.177,2111.061,2082.522,2103.671,2086.067,14221132288,1.25E+11,0.005969,1,0.843885,,,,,0
2014-2-12,2103.828,2110.904,2096.509,2109.955,2103.671,2103.828,2110.904,2096.509,2109.955,2103.671,2103.828,2110.904,2096.509,2109.955,2103.671,12633318656,1.11E+11,0.005302,1,0.298725,,,,,0
2014-2-13,2106.934,2122.826,2096.966,2098.401,2109.955,2106.934,2122.826,2096.966,2098.401,2109.955,2106.934,2122.826,2096.966,2098.401,2109.955,14653263360,1.24E+11,0.00615,1,-0.547604,,,,,0
2014-2-14,2097.32,2116.186,2095.09,2115.848,2098.401,2097.32,2116.186,2095.09,2115.848,2098.401,2097.32,2116.186,2095.09,2115.848,2098.401,11151794944,97399672832,0.00468,1,0.831444,,,,,0
2014-2-17,2124.88,2136.447,2117.689,2135.415,2115.848,2124.88,2136.447,2117.689,2135.415,2115.848,2124.88,2136.447,2117.689,2135.415,2115.848,14024444416,1.26E+11,0.005886,1,0.924789,,,,,0
2014-2-18,2134.143,2134.143,2113.128,2119.066,2135.415,2134.143,2134.143,2113.128,2119.066,2135.415,2134.143,2134.143,2113.128,2119.066,2135.415,14286930944,1.30E+11,0.005986,1,-0.765618,,,,,0
2014-2-19,2116.919,2152.961,2111.168,2142.554,2119.066,2116.919,2152.961,2111.168,2142.554,2119.066,2116.919,2152.961,2111.168,2142.554,2119.066,15126124544,1.28E+11,0.006338,1,1.108415,,,,,0
2014-2-20,2152.891,2177.978,2136.481,2138.782,2142.554,2152.891,2177.978,2136.481,2138.782,2142.554,2152.891,2177.978,2136.481,2138.782,2142.554,15705227520,1.31E+11,0.006581,1,-0.17605,,,,,0
2014-2-21,2131.592,2132.703,2098.328,2113.693,2138.782,2131.592,2132.703,2098.328,2113.693,2138.782,2131.592,2132.703,2098.328,2113.693,2138.782,11766265088,99514290176,0.00493,1,-1.173045,,,,,0
2014-2-24,2099.717,2099.717,2058.791,2076.686,2113.693,2099.717,2099.717,2058.791,2076.686,2113.693,2099.717,2099.717,2058.791,2076.686,2113.693,12355530752,1.07E+11,0.005175,1,-1.750826,,,,,0
2014-2-25,2077.285,2087.616,2026.543,2034.219,2076.686,2077.285,2087.616,2026.543,2034.219,2076.686,2077.285,2087.616,2026.543,2034.219,2076.686,14013297664,1.28E+11,0.005869,1,-2.044943,,,,,0
2014-2-26,2026.61,2041.627,2014.381,2041.254,2034.219,2026.61,2041.627,2014.381,2041.254,2034.219,2026.61,2041.627,2014.381,2041.254,2034.219,11011268608,96117706752,0.004611,1,0.345835,,,,,0
2014-2-27,2045.096,2068.314,2036.391,2047.354,2041.254,2045.096,2068.314,2036.391,2047.354,2041.254,2045.096,2068.314,2036.391,2047.354,2041.254,13216385280,1.13E+11,0.005535,1,0.298835,,,,,0
2014-2-28,2040.624,2058.489,2020.935,2056.302,2047.354,2040.624,2058.489,2020.935,2056.302,2047.354,2040.624,2058.489,2020.935,2056.302,2047.354,11163790592,95684071424,0.004675,1,0.437052,,,,,0
2014-3-3,2052.075,2078.333,2047.067,2075.235,2056.302,2052.075,2078.333,2047.067,2075.235,2056.302,2052.075,2078.333,2047.067,2075.235,2056.302,12746089216,1.05E+11,0.005333,1,0.920736,,,,,0
2014-3-4,2068.107,2074.025,2050.125,2071.473,2075.235,2068.107,2074.025,2050.125,2071.473,2075.235,2068.107,2074.025,2050.125,2071.473,2075.235,11592579072,1.01E+11,0.00485,1,-0.181291,,,,,0
2014-3-5,2073.295,2074.815,2050.175,2053.084,2071.473,2073.295,2074.815,2050.175,2053.084,2071.473,2073.295,2074.815,2050.175,2053.084,2071.473,10773308160,91623333888,0.004507,1,-0.887722,,,,,0
2014-3-6,2050.032,2065.79,2030.946,2059.578,2053.084,2050.032,2065.79,2030.946,2059.578,2053.084,2050.032,2065.79,2030.946,2059.578,2053.084,10929013248,92561444864,0.004572,1,0.3163,,,,,0
2014-3-7,2058.375,2079.49,2050.47,2057.908,2059.578,2058.375,2079.49,2050.47,2057.908,2059.578,2058.375,2079.49,2050.47,2057.908,2059.578,10370953984,89332133888,0.004339,1,-0.081081,,,,,0
2014-3-10,2042.352,2042.634,1995.549,1999.065,2057.908,2042.352,2042.634,1995.549,1999.065,2057.908,2042.352,2042.634,1995.549,1999.065,2057.908,11569666560,95032991744,0.004839,1,-2.859361,,,,,0
2014-3-11,1994.415,2008.071,1985.599,2001.157,1999.065,1994.415,2008.071,1985.599,2001.157,1999.065,1994.415,2008.071,1985.599,2001.157,1999.065,9270526464,76870328320,0.003878,1,0.104651,,,,,0
2014-3-12,1996.239,2011.06,1974.382,1997.692,2001.157,1996.239,2011.06,1974.382,1997.692,2001.157,1996.239,2011.06,1974.382,1997.692,2001.157,10136172032,79293071360,0.00424,1,-0.173148,,,,,0
2014-3-13,2000.695,2029.12,1996.529,2019.111,1997.692,2000.695,2029.12,1996.529,2019.111,1997.692,2000.695,2029.12,1996.529,2019.111,1997.692,10097811712,77979058176,0.004224,1,1.072185,,,,,0
2014-3-14,2008.825,2017.913,1990.98,2004.339,2019.111,2008.825,2017.913,1990.98,2004.339,2019.111,2008.825,2017.913,1990.98,2004.339,2019.111,8777511168,69925888000,0.003671,1,-0.731608,,,,,0
2014-3-17,2009.882,2024.372,1999.249,2023.673,2004.339,2009.882,2024.372,1999.249,2023.673,2004.339,2009.882,2024.372,1999.249,2023.673,2004.339,8625037312,72017780736,0.003607,1,0.964607,,,,,0
2014-3-18,2026.224,2034.917,2020.41,2025.196,2023.673,2026.224,2034.917,2020.41,2025.196,2023.673,2026.224,2034.917,2020.41,2025.196,2023.673,9677719296,83580456960,0.004048,1,0.075263,,,,,0
2014-3-19,2019.98,2022.181,2002.441,2021.734,2025.196,2019.98,2022.181,2002.441,2021.734,2025.196,2019.98,2022.181,2002.441,2021.734,2025.196,9518079744,79473242112,0.00398,1,-0.170948,,,,,0
2014-3-20,2017.22,2030.847,1993.002,1993.479,2021.734,2017.22,2030.847,1993.002,1993.479,2021.734,2017.22,2030.847,1993.002,1993.479,2021.734,11033304832,88630976512,0.004614,1,-1.397563,,,,,0
2014-3-21,1987.679,2052.472,1986.071,2047.619,1993.479,1987.679,2052.472,1986.071,2047.619,1993.479,1987.679,2052.472,1986.071,2047.619,1993.479,14447765504,1.09E+11,0.006042,1,2.715856,,,,,0
2014-3-24,2050.827,2074.056,2043.33,2066.279,2047.619,2050.827,2074.056,2043.33,2066.279,2047.619,2050.827,2074.056,2043.33,2066.279,2047.619,14770008576,1.10E+11,0.006176,1,0.911304,,,,,0
2014-3-25,2063.323,2079.551,2057.491,2067.311,2066.279,2063.323,2079.551,2057.491,2067.311,2066.279,2063.323,2079.551,2057.491,2067.311,2066.279,13182223104,1.00E+11,0.005512,1,0.049944,,,,,0
2014-3-26,2070.574,2074.572,2057.648,2063.67,2067.311,2070.574,2074.572,2057.648,2063.67,2067.311,2070.574,2074.572,2057.648,2063.67,2067.311,10261111552,80463446016,0.004291,1,-0.176128,,,,,0
2014-3-27,2060.812,2073.982,2042.713,2046.588,2063.67,2060.812,2073.982,2042.713,2046.588,2063.67,2060.812,2073.982,2042.713,2046.588,2063.67,11914937344,94996459520,0.004982,1,-0.827744,,,,,0
2014-3-28,2046.851,2060.134,2035.243,2041.712,2046.588,2046.851,2060.134,2035.243,2041.712,2046.588,2046.851,2060.134,2035.243,2041.712,2046.588,12168196352,94221959168,0.005088,1,-0.238249,,,,,0
2014-3-31,2043.045,2048.134,2024.185,2033.306,2041.712,2043.045,2048.134,2024.185,2033.306,2041.712,2043.045,2048.134,2024.185,2033.306,2041.712,9435653632,71573688320,0.003943,1,-0.411714,,,,,0
2014-4-1,2031.005,2050.681,2028.096,2047.46,2033.306,2031.005,2050.681,2028.096,2047.46,2033.306,2031.005,2050.681,2028.096,2047.46,2033.306,8328657664,64512636928,0.00348,1,0.696104,,,,,0
2014-4-2,2049.423,2060.778,2046.742,2058.988,2047.46,2049.423,2060.778,2046.742,2058.988,2047.46,2049.423,2060.778,2046.742,2058.988,2047.46,10265852672,77940637696,0.004289,1,0.563043,,,,,0
2014-4-3,2063.497,2066.007,2037.447,2043.702,2058.988,2063.497,2066.007,2037.447,2043.702,2058.988,2063.497,2066.007,2037.447,2043.702,2058.988,10861842176,79480901632,0.004538,1,-0.742404,,,,,0
2014-4-4,2037.552,2060.104,2035.221,2058.831,2043.702,2037.552,2060.104,2035.221,2058.831,2043.702,2037.552,2060.104,2035.221,2058.831,2043.702,8318905600,66368648192,0.003476,1,0.740276,,,,,0
2014-4-8,2054.53,2102.452,2052.9,2098.284,2058.831,2054.53,2102.452,2052.9,2098.284,2058.831,2054.53,2102.452,2052.9,2098.284,2058.831,13337098240,1.08E+11,0.005568,1,1.916276,,,,,0
2014-4-9,2100.651,2108.75,2095.64,2105.237,2098.284,2100.651,2108.75,2095.64,2105.237,2098.284,2100.651,2108.75,2095.64,2105.237,2098.284,10534046976,87366774784,0.004398,1,0.331372,,,,,0
2014-4-10,2105.876,2146.67,2098.079,2134.3,2105.237,2105.876,2146.67,2098.079,2134.3,2105.237,2105.876,2146.67,2098.079,2134.3,2105.237,15678960896,1.30E+11,0.006546,1,1.380509,,,,,0
2014-4-11,2130.368,2138.651,2120.179,2130.542,2134.3,2130.368,2138.651,2120.179,2130.542,2134.3,2130.368,2138.651,2120.179,2130.542,2134.3,13176835840,1.12E+11,0.005501,1,-0.176079,,,,,0
2014-4-14,2127.409,2134.434,2116.61,2131.539,2130.542,2127.409,2134.434,2116.61,2131.539,2130.542,2127.409,2134.434,2116.61,2131.539,2130.542,10207785216,86591713280,0.004258,1,0.046799,,,,,0
2014-4-15,2125.902,2125.902,2098.15,2101.601,2131.539,2125.902,2125.902,2098.15,2101.601,2131.539,2125.902,2125.902,2098.15,2101.601,2131.539,10753115136,91135361024,0.004486,1,-1.404524,,,,,0
2014-4-16,2097.213,2112.05,2092.157,2105.122,2101.601,2097.213,2112.05,2092.157,2105.122,2101.601,2097.213,2112.05,2092.157,2105.122,2101.601,8936165632,75099475968,0.003727,1,0.167539,,,,,0
2014-4-17,2108.947,2110.716,2095.714,2098.885,2105.122,2108.947,2110.716,2095.714,2098.885,2105.122,2108.947,2110.716,2095.714,2098.885,2105.122,8989632512,74257035264,0.00375,1,-0.29628,,,,,0
2014-4-18,2091.48,2099.637,2081.185,2097.748,2098.885,2091.48,2099.637,2081.185,2097.748,2098.885,2091.48,2099.637,2081.185,2097.748,2098.885,8815569408,72555982848,0.003677,1,-0.05417,,,,,0
2014-4-21,2085.98,2103.078,2065.234,2065.826,2097.748,2085.98,2103.078,2065.234,2065.826,2097.748,2085.98,2103.078,2065.234,2065.826,2097.748,9637837056,81654550528,0.00402,1,-1.521733,,,,,0
2014-4-22,2062.787,2073.663,2047.332,2072.831,2065.826,2062.787,2073.663,2047.332,2072.831,2065.826,2062.787,2073.663,2047.332,2072.831,2065.826,9871988224,82468106240,0.004117,1,0.339096,,,,,0
2014-4-23,2068.084,2076.349,2059.109,2067.382,2072.831,2068.084,2076.349,2059.109,2067.382,2072.831,2068.084,2076.349,2059.109,2067.382,2072.831,7853152000,66156169472,0.003274,1,-0.262876,,,,,0
2014-4-24,2064.156,2075.757,2056.193,2057.033,2067.382,2064.156,2075.757,2056.193,2057.033,2067.382,2064.156,2075.757,2056.193,2057.033,2067.382,7818595584,64407532288,0.00326,1,-0.500591,,,,,0
2014-4-25,2060.538,2065.643,2035.566,2036.519,2057.033,2060.538,2065.643,2035.566,2036.519,2057.033,2060.538,2065.643,2035.566,2036.519,2057.033,9304233216,74155876352,0.003879,1,-0.997258,,,,,0
2014-4-28,2033.337,2035.99,2000.137,2003.487,2036.519,2033.337,2035.99,2000.137,2003.487,2036.519,2033.337,2035.99,2000.137,2003.487,2036.519,8979526144,68541492480,0.003742,1,-1.621982,,,,,0
2014-4-29,2001.896,2021.68,1997.64,2020.341,2003.487,2001.896,2021.68,1997.64,2020.341,2003.487,2001.896,2021.68,1997.64,2020.341,2003.487,7622127616,56776481024,0.003175,1,0.841227,,,,,0
2014-4-30,2020.438,2029.538,2016.577,2026.358,2020.341,2020.438,2029.538,2016.577,2026.358,2020.341,2020.438,2029.538,2016.577,2026.358,2020.341,7452857856,57677358080,0.003104,1,0.297826,,,,,0
2014-5-5,2022.178,2028.957,2007.351,2027.353,2026.358,2022.178,2028.957,2007.351,2027.353,2026.358,2022.178,2028.957,2007.351,2027.353,2026.358,7993339648,60093487872,0.00333,1,0.049103,,,,,0
2014-5-6,2024.256,2038.705,2021.485,2028.038,2027.353,2024.256,2038.705,2021.485,2028.038,2027.353,2024.256,2038.705,2021.485,2028.038,2027.353,7460941056,57548110848,0.003107,1,0.033785,,,,,0
2014-5-7,2023.152,2024.631,2008.451,2010.083,2028.038,2023.152,2024.631,2008.451,2010.083,2028.038,2023.152,2024.631,2008.451,2010.083,2028.038,7436019200,57558051840,0.003097,1,-0.885336,,,,,0
2014-5-8,2006.853,2036.941,2005.685,2015.274,2010.083,2006.853,2036.941,2005.685,2015.274,2010.083,2006.853,2036.941,2005.685,2015.274,2010.083,7786539264,59529365504,0.003243,1,0.25825,,,,,0
2014-5-9,2016.501,2020.454,2001.3,2011.135,2015.274,2016.501,2020.454,2001.3,2011.135,2015.274,2016.501,2020.454,2001.3,2011.135,2015.274,7622424320,57505383680,0.003174,1,-0.205383,,,,,0
2014-5-12,2022.932,2055.506,2016.638,2052.871,2011.135,2022.932,2055.506,2016.638,2052.871,2011.135,2022.932,2055.506,2016.638,2052.871,2011.135,11574207744,88097001472,0.004818,1,2.07525,,,,,0
